!CSV A.01.01
!Keysight Technologies,N5242B,US61255121,A.15.50.07
!Date: Friday, October 24, 2025 17:18:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Output(DB),Output(DEG)
2202515209.6008,-90.171486,16.030462
2202518543.2119,-89.907806,89.567276
2202521876.8231,-88.727051,-113.97839
2202525210.4342,-88.835236,-85.608559
2202528544.0453,-90.91642,-59.705757
2202531877.6565,-86.886185,-64.890442
2202535211.2676,-89.371147,103.72125
2202538544.8787,-90.833191,-121.19856
2202541878.4899,-90.115578,99.464706
2202545212.101,-88.505066,-53.671604
2202548545.7121,-89.337578,166.97874
2202551879.3233,-88.459717,-160.23759
2202555212.9344,-88.800446,-116.32583
2202558546.5455,-89.345055,32.2332
2202561880.1567,-88.574326,164.49451
2202565213.7678,-87.132263,42.657406
2202568547.3789,-88.414474,78.354507
2202571880.9901,-87.805115,-149.3522
2202575214.6012,-87.950043,33.012337
2202578548.2124,-87.169807,102.34198
2202581881.8235,-88.810341,-101.30293
2202585215.4346,-89.524147,30.523094
2202588549.0458,-88.882591,-100.86195
2202591882.6569,-88.620743,76.790359
2202595216.268,-89.126419,-107.81964
2202598549.8792,-89.780273,-148.30711
2202601883.4903,-89.823921,162.2814
2202605217.1014,-90.612038,-123.72706
2202608550.7126,-87.296822,-140.23872
2202611884.3237,-89.169441,89.575615
2202615217.9348,-89.284904,88.108803
2202618551.546,-88.80307,-165.07628
2202621885.1571,-89.519257,-178.24126
2202625218.7682,-87.472801,-102.83556
2202628552.3794,-93.736618,-79.644508
2202631885.9905,-90.727943,-124.80312
2202635219.6016,-87.604446,60.66436
2202638553.2128,-90.169067,-99.659096
2202641886.8239,-88.044205,84.666962
2202645220.435,-88.698509,111.04883
2202648554.0462,-88.19838,-19.427151
2202651887.6573,-89.102379,-73.925926
2202655221.2684,-90.895493,144.71532
2202658554.8796,-88.704041,37.451984
2202661888.4907,-88.08474,12.938785
2202665222.1018,-88.656746,177.44766
2202668555.713,-91.106445,91.609016
2202671889.3241,-87.681999,-61.677082
2202675222.9352,-88.755936,34.478203
2202678556.5464,-90.620087,9.1412525
2202681890.1575,-89.022278,-148.40053
2202685223.7686,-92.4058,-147.56754
2202688557.3798,-89.611282,173.12894
2202691890.9909,-89.392372,-31.735258
2202695224.6021,-88.827705,-43.849911
2202698558.2132,-89.445045,-10.128937
2202701891.8243,-90.836777,-21.925583
2202705225.4355,-87.594048,17.408564
2202708559.0466,-87.377678,147.67316
2202711892.6577,-86.301277,127.60594
2202715226.2689,-88.527634,-171.94037
2202718559.88,-88.364265,175.93916
2202721893.4911,-86.804283,-2.5253689
2202725227.1023,-89.54126,-20.162409
2202728560.7134,-87.528358,-129.9839
2202731894.3245,-88.919304,104.36605
2202735227.9357,-88.443291,-130.31525
2202738561.5468,-90.688133,57.883537
2202741895.1579,-88.098022,143.00331
2202745228.7691,-88.079567,39.277893
2202748562.3802,-87.482094,-156.01805
2202751895.9913,-88.399742,-17.519096
2202755229.6025,-87.536888,100.50922
2202758563.2136,-89.157143,95.705864
2202761896.8247,-87.025032,27.475763
2202765230.4359,-90.13166,59.305222
2202768564.047,-86.591537,-95.589676
2202771897.6581,-88.618645,83.639893
2202775231.2693,-87.553299,156.59267
2202778564.8804,-91.637764,122.3231
2202781898.4915,-87.737068,39.170685
2202785232.1027,-89.727333,167.65982
2202788565.7138,-86.851357,31.280891
2202791899.3249,-87.325676,-116.99081
2202795232.9361,-89.147598,-64.17588
2202798566.5472,-89.943115,-111.5913
2202801900.1583,-88.199799,12.627982
2202805233.7695,-88.553467,-165.43237
2202808567.3806,-88.692345,-40.89637
2202811900.9917,-87.002205,-130.12019
2202815234.6029,-87.94545,-101.31931
2202818568.214,-88.304611,20.216444
2202821901.8252,-88.384438,-33.943932
2202825235.4363,-90.864296,-129.43443
2202828569.0474,-90.354683,72.640282
2202831902.6586,-88.597267,-106.85989
2202835236.2697,-89.425362,17.126171
2202838569.8808,-88.962502,73.275749
2202841903.492,-86.501183,52.847092
2202845237.1031,-89.993881,119.72094
2202848570.7142,-91.85199,136.49185
2202851904.3254,-89.913673,73.945145
2202855237.9365,-90.17511,86.092567
2202858571.5476,-89.513016,141.39064
2202861905.1588,-88.850601,-1.6100886
2202865238.7699,-88.865013,89.614754
2202868572.381,-89.309059,133.39857
2202871905.9922,-88.269257,114.39465
2202875239.6033,-90.323006,-24.948883
2202878573.2144,-89.15226,-109.48225
2202881906.8256,-89.667595,88.373795
2202885240.4367,-89.417252,-150.78745
2202888574.0478,-89.496201,51.937115
2202891907.659,-89.632996,16.667149
2202895241.2701,-88.31041,-171.85764
2202898574.8812,-87.837715,157.62308
2202901908.4924,-88.320168,29.875906
2202905242.1035,-89.223862,-178.66934
2202908575.7146,-91.407974,47.69038
2202911909.3258,-88.094818,-9.1707811
2202915242.9369,-87.951248,-89.761154
2202918576.548,-90.086723,89.32531
2202921910.1592,-90.348732,76.548729
2202925243.7703,-89.758537,80.565628
2202928577.3814,-87.963997,-81.38855
2202931910.9926,-88.87809,-105.37267
2202935244.6037,-88.12928,-17.211157
2202938578.2149,-89.698143,-131.03365
2202941911.826,-87.447266,46.13216
2202945245.4371,-88.722198,30.527069
2202948579.0483,-88.324196,-103.85827
2202951912.6594,-89.641045,-86.754128
2202955246.2705,-89.73336,141.92984
2202958579.8817,-87.305649,122.31313
2202961913.4928,-90.912766,35.020721
2202965247.1039,-87.662735,-60.469723
2202968580.7151,-88.116493,12.650315
2202971914.3262,-89.401329,124.77145
2202975247.9373,-90.096603,162.31248
2202978581.5485,-88.134216,-82.962761
2202981915.1596,-89.241112,142.42424
2202985248.7707,-88.473373,-7.317461
2202988582.3819,-88.553596,-5.332408
2202991915.993,-87.527596,-10.95861
2202995249.6041,-87.416039,160.32947
2202998583.2153,-87.782158,144.68517
2203001916.8264,-89.124512,-167.26768
2203005250.4375,-89.717674,-96.205185
2203008584.0487,-89.941925,62.571911
2203011917.6598,-88.006134,42.762699
2203015251.2709,-88.916351,109.3284
2203018584.8821,-88.54953,50.822651
2203021918.4932,-90.561264,24.652231
2203025252.1043,-87.374855,158.04848
2203028585.7155,-88.567001,178.94638
2203031919.3266,-87.309753,165.67075
2203035252.9377,-89.150024,116.825
2203038586.5489,-89.009232,11.22759
2203041920.16,-88.345787,8.6655188
2203045253.7711,-88.443336,-8.8839388
2203048587.3823,-87.76815,161.62959
2203051920.9934,-88.205582,68.990997
2203055254.6046,-89.706139,171.8933
2203058588.2157,-88.96212,-56.478809
2203061921.8268,-89.644157,-95.053925
2203065255.438,-91.218346,-134.15474
2203068589.0491,-91.037224,-120.97361
2203071922.6602,-89.51226,53.923309
2203075256.2714,-88.129745,-93.644974
2203078589.8825,-88.378151,-163.28955
2203081923.4936,-88.910469,95.032333
2203085257.1048,-88.919533,-147.32637
2203088590.7159,-90.088554,62.026505
2203091924.327,-87.21154,-84.65316
2203095257.9382,-88.828758,-84.184402
2203098591.5493,-88.445,43.899963
2203101925.1604,-90.03199,59.764175
2203105258.7716,-88.094437,-54.406532
2203108592.3827,-88.274437,-157.28664
2203111925.9938,-89.497284,-38.176327
2203115259.605,-89.339462,96.205978
2203118593.2161,-88.458382,155.66876
2203121926.8272,-88.794746,175.55821
2203125260.4384,-90.480904,118.79935
2203128594.0495,-88.50769,-57.695415
2203131927.6606,-89.785988,-109.63546
2203135261.2718,-89.022827,-129.94899
2203138594.8829,-89.165733,-118.25169
2203141928.494,-87.940102,-34.200237
2203145262.1052,-86.716103,94.219063
2203148595.7163,-88.720428,179.45909
2203151929.3274,-90.959557,30.370724
2203155262.9386,-89.854561,-71.783119
2203158596.5497,-87.113167,135.30855
2203161930.1608,-88.759026,53.1078
2203165263.772,-89.550186,33.34341
2203168597.3831,-92.669838,129.23117
2203171930.9942,-88.153343,-168.74632
2203175264.6054,-90.269196,-101.94106
2203178598.2165,-88.229729,146.90916
2203181931.8277,-88.94648,97.882492
2203185265.4388,-87.895683,146.91043
2203188599.0499,-87.563263,102.32449
2203191932.6611,-87.985687,-65.249969
2203195266.2722,-92.769241,161.68474
2203198599.8833,-88.493393,-79.749931
2203201933.4945,-89.203255,-29.781067
2203205267.1056,-89.328102,111.41489
2203208600.7167,-91.665627,-122.21941
2203211934.3279,-90.237526,78.480721
2203215267.939,-88.206635,30.126493
2203218601.5501,-87.7033,123.67369
2203221935.1613,-87.957741,-36.312141
2203225268.7724,-88.518311,-67.810249
2203228602.3835,-90.071655,100.35792
2203231935.9947,-88.703636,82.15316
2203235269.6058,-88.009956,-154.5634
2203238603.2169,-90.036171,-125.17621
2203241936.8281,-88.671585,110.82265
2203245270.4392,-88.567719,-122.35786
2203248604.0503,-88.984322,-36.995758
2203251937.6615,-88.177689,-51.304337
2203255271.2726,-89.414818,173.20735
2203258604.8837,-86.963165,25.956289
2203261938.4949,-88.066017,-38.56049
2203265272.106,-88.457718,-163.35402
2203268605.7171,-88.084496,152.6705
2203271939.3283,-89.759796,-105.8047
2203275272.9394,-88.032051,-148.49228
2203278606.5505,-87.093269,168.2314
2203281940.1617,-89.269806,49.08263
2203285273.7728,-87.904526,-35.636192
2203288607.3839,-90.90567,-16.458549
2203291940.9951,-87.165169,119.74812
2203295274.6062,-88.492203,90.758499
2203298608.2174,-89.192177,-145.19063
2203301941.8285,-88.59214,-58.204338
2203305275.4396,-91.442497,-75.455658
2203308609.0508,-90.073181,-166.00995
2203311942.6619,-88.170738,23.225607
2203315276.273,-88.176239,5.578588
2203318609.8842,-89.263191,162.0629
2203321943.4953,-89.058723,124.07272
2203325277.1064,-90.313866,92.526253
2203328610.7176,-90.053429,-120.77866
2203331944.3287,-88.981529,109.87825
2203335277.9398,-87.117073,-84.79261
2203338611.551,-87.482132,110.76025
2203341945.1621,-88.721428,-14.647101
2203345278.7732,-86.164841,102.64671
2203348612.3844,-88.438057,73.815292
2203351945.9955,-88.511177,17.627024
2203355279.6066,-87.497078,89.975533
2203358613.2178,-89.478615,76.552948
2203361946.8289,-89.787857,100.18648
2203365280.44,-88.550308,-117.54282
2203368614.0512,-90.198059,-54.577526
2203371947.6623,-91.159584,103.13284
2203375281.2734,-88.868469,149.76741
2203378614.8846,-88.147987,132.53371
2203381948.4957,-88.60717,-149.90903
2203385282.1068,-89.36631,-166.0515
2203388615.718,-91.032318,54.457039
2203391949.3291,-88.638016,31.531849
2203395282.9402,-88.683212,-102.37642
2203398616.5514,-89.050354,-136.53246
2203401950.1625,-89.05954,-130.04341
2203405283.7736,-90.001122,-103.71634
2203408617.3848,-89.043175,2.909627
2203411950.9959,-88.028709,156.12592
2203415284.6071,-90.152214,-86.312576
2203418618.2182,-90.208298,83.802048
2203421951.8293,-87.588448,86.684296
2203425285.4405,-89.013985,-44.748642
2203428619.0516,-90.728775,-59.072708
2203431952.6627,-89.093185,104.79802
2203435286.2739,-87.789505,-40.421928
2203438619.885,-88.064903,4.0670223
2203441953.4961,-87.478561,-32.707409
2203445287.1073,-86.435547,-4.5292411
2203448620.7184,-89.645752,-99.369904
2203451954.3295,-87.778397,-87.040169
2203455287.9407,-88.688515,44.518291
2203458621.5518,-88.218452,95.648895
2203461955.1629,-88.083641,175.64734
2203465288.7741,-91.35965,-101.36459
2203468622.3852,-90.393974,171.72108
2203471955.9963,-87.403473,172.06837
2203475289.6075,-88.296333,62.380474
2203478623.2186,-88.012962,59.373444
2203481956.8297,-88.279633,-28.35923
2203485290.4409,-87.589165,-94.776817
2203488624.052,-89.302338,175.33975
2203491957.6631,-87.827484,130.63791
2203495291.2743,-88.768684,53.976887
2203498624.8854,-93.181999,-45.631226
2203501958.4965,-87.85672,3.0095062
2203505292.1077,-88.432877,105.60472
2203508625.7188,-88.743088,53.850647
2203511959.3299,-86.825912,-158.48059
2203515292.9411,-87.766029,157.9485
2203518626.5522,-90.637871,66.953926
2203521960.1633,-87.873047,-81.760437
2203525293.7745,-89.422386,-168.36803
2203528627.3856,-88.880638,36.230331
2203531960.9967,-91.266953,-105.14045
2203535294.6079,-88.798393,-41.671154
2203538628.219,-89.390533,44.182217
2203541961.8302,-92.952354,-130.39084
2203545295.4413,-91.178223,-131.23357
2203548629.0524,-89.880264,129.4164
2203551962.6636,-88.487,-57.033356
2203555296.2747,-91.001335,-145.94824
2203558629.8858,-89.320839,21.565186
2203561963.497,-89.693176,136.92851
2203565297.1081,-88.620377,-169.20657
2203568630.7192,-89.875153,-1.2989217
2203571964.3304,-89.690529,71.051544
2203575297.9415,-87.745399,79.844902
2203578631.5526,-88.238174,-60.567337
2203581965.1638,-90.536415,11.730977
2203585298.7749,-87.836723,-135.27901
2203588632.386,-87.220146,173.42316
2203591965.9972,-88.390938,129.62714
2203595299.6083,-89.054092,138.45784
2203598633.2194,-89.729675,-57.651638
2203601966.8306,-90.371567,131.09465
2203605300.4417,-89.393944,15.807841
2203608634.0528,-89.669701,51.470882
2203611967.664,-90.099068,-171.45532
2203615301.2751,-90.628517,174.8318
2203618634.8862,-87.945206,-179.90692
2203621968.4974,-87.321533,101.90279
2203625302.1085,-87.600586,51.29208
2203628635.7196,-86.295158,-160.95323
2203631969.3308,-89.09539,176.57817
2203635302.9419,-88.776321,71.888199
2203638636.553,-89.943733,98.355255
2203641970.1642,-88.533165,82.108566
2203645303.7753,-89.84494,-46.407677
2203648637.3864,-90.124397,-1.2910142
2203651970.9976,-87.300911,-83.321434
2203655304.6087,-89.948799,100.40039
2203658638.2199,-89.88015,-100.80321
2203661971.831,-88.493462,96.109764
2203665305.4421,-87.490845,-98.502266
2203668639.0533,-87.83252,-172.5381
2203671972.6644,-86.242279,-62.517883
2203675306.2755,-88.325386,116.8656
2203678639.8867,-88.248619,-102.9846
2203681973.4978,-89.421165,-173.71072
2203685307.1089,-88.806274,32.177433
2203688640.7201,-86.750557,53.545246
2203691974.3312,-88.940155,-65.724915
2203695307.9423,-87.655525,-39.722683
2203698641.5535,-88.627533,-82.980415
2203701975.1646,-90.616005,171.66867
2203705308.7757,-89.640823,48.700298
2203708642.3869,-89.100456,-162.92438
2203711975.998,-87.804588,11.6137
2203715309.6091,-90.015701,104.1958
2203718643.2203,-88.398148,46.568054
2203721976.8314,-88.258186,73.919441
2203725310.4425,-88.469536,147.65652
2203728644.0537,-89.577736,-124.51938
2203731977.6648,-89.711533,-128.38177
2203735311.2759,-88.483994,65.889854
2203738644.8871,-88.851028,-95.308792
2203741978.4982,-88.301689,151.3961
2203745312.1093,-88.682648,-41.967503
2203748645.7205,-89.517174,-28.565498
2203751979.3316,-90.54126,-2.6081669
2203755312.9427,-89.62529,-179.87471
2203758646.5539,-88.500168,166.3058
2203761980.165,-89.525261,-103.17958
2203765313.7761,-89.067146,-99.986862
2203768647.3873,-89.226524,-130.65923
2203771980.9984,-89.090714,-91.5616
2203775314.6096,-89.09037,71.62252
2203778648.2207,-87.473808,-84.451042
2203781981.8318,-87.772278,-45.979046
2203785315.443,-88.47155,109.2195
2203788649.0541,-88.380836,167.13118
2203791982.6652,-88.403328,125.84565
2203795316.2764,-90.579567,-137.4305
2203798649.8875,-90.854851,-95.801552
2203801983.4986,-90.519348,-160.36049
2203805317.1098,-88.936592,-115.69659
2203808650.7209,-89.814499,-112.39073
2203811984.332,-88.792694,82.176147
2203815317.9432,-87.415573,95.898979
2203818651.5543,-89.246704,70.410484
2203821985.1654,-90.355392,-79.697723
2203825318.7766,-89.252594,9.241869
2203828652.3877,-88.799583,112.81411
2203831985.9988,-90.586662,-12.937584
2203835319.61,-89.159744,-23.046129
2203838653.2211,-87.705933,-43.014065
2203841986.8322,-88.099251,-34.729145
2203845320.4434,-88.532509,-90.361092
2203848654.0545,-87.177719,-40.357079
2203851987.6656,-88.58474,131.13138
2203855321.2768,-88.643723,172.16164
2203858654.8879,-89.105888,-138.84332
2203861988.499,-88.777313,46.486252
2203865322.1102,-89.741631,-178.0948
2203868655.7213,-87.056564,-96.32019
2203871989.3324,-88.022797,-107.1978
2203875322.9436,-89.522972,-119.40237
2203878656.5547,-89.184402,169.95677
2203881990.1658,-88.953278,-49.590691
2203885323.777,-87.826241,-117.90264
2203888657.3881,-88.398926,-25.393768
2203891990.9992,-90.16449,119.29865
2203895324.6104,-88.942947,30.379093
2203898658.2215,-88.86676,26.428808
2203901991.8327,-89.382835,-30.788509
2203905325.4438,-87.505867,-144.83627
2203908659.0549,-85.604225,-82.947693
2203911992.6661,-89.111443,-4.1997418
2203915326.2772,-87.419334,114.84941
2203918659.8883,-90.154381,83.22731
2203921993.4995,-88.234566,120.58851
2203925327.1106,-90.087616,164.76195
2203928660.7217,-88.493942,146.77895
2203931994.3329,-88.627426,-103.00016
2203935327.944,-88.352226,116.43092
2203938661.5551,-90.18116,34.845444
2203941995.1663,-89.547203,42.971569
2203945328.7774,-88.948395,108.69624
2203948662.3885,-88.830673,102.49091
2203951995.9997,-88.289116,146.11542
2203955329.6108,-88.117027,4.0122771
2203958663.2219,-89.447472,-156.59637
2203961996.8331,-85.957001,3.7426522
2203965330.4442,-88.746315,104.9149
2203968664.0553,-89.132744,43.688427
2203971997.6665,-89.537964,-146.63025
2203975331.2776,-91.420395,154.77109
2203978664.8887,-88.838615,119.49968
2203981998.4999,-89.319168,-145.67378
2203985332.111,-91.954315,91.260704
2203988665.7221,-88.669968,171.69269
2203991999.3333,-86.31485,-84.723892
2203995332.9444,-89.60112,64.663017
2203998666.5555,-89.038208,-157.65022
2204002000.1667,-90.023041,171.20251
2204005333.7778,-90.447403,19.407652
2204008667.3889,-88.167625,108.5652
2204012001.0001,-88.186172,138.77774
2204015334.6112,-91.618126,-175.20479
2204018668.2224,-88.238297,133.0354
2204022001.8335,-89.124603,133.81172
2204025335.4446,-89.739006,162.89162
2204028669.0558,-90.292366,-83.979332
2204032002.6669,-89.076736,-122.58276
2204035336.278,-89.593277,-14.236304
2204038669.8892,-90.478661,86.452347
2204042003.5003,-87.123611,-111.16007
2204045337.1114,-90.090286,126.80817
2204048670.7226,-87.247627,-142.0627
2204052004.3337,-87.737206,147.23991
2204055337.9448,-89.346298,-134.57716
2204058671.556,-87.671486,141.37209
2204062005.1671,-86.96669,-44.826221
2204065338.7782,-87.89917,25.077623
2204068672.3894,-86.936172,74.855583
2204072006.0005,-89.280457,-58.97176
2204075339.6116,-88.516151,30.884115
2204078673.2228,-88.901558,163.7608
2204082006.8339,-88.788849,-162.19933
2204085340.445,-89.342842,99.250809
2204088674.0562,-87.456268,133.93692
2204092007.6673,-87.911942,103.37534
2204095341.2784,-86.941879,1.8846825
2204098674.8896,-91.199097,-179.81386
2204102008.5007,-88.958534,79.917542
2204105342.1118,-89.521202,128.65991
2204108675.723,-89.314117,-154.37233
2204112009.3341,-87.405754,149.67232
2204115342.9452,-86.426155,-147.1969
2204118676.5564,-89.982933,-65.025642
2204122010.1675,-91.916275,-53.516544
2204125343.7786,-88.049728,104.19652
2204128677.3898,-90.32312,125.6452
2204132011.0009,-89.534393,154.36885
2204135344.6121,-90.320076,-47.187572
2204138678.2232,-89.432053,-54.58886
2204142011.8343,-88.695343,-168.33907
2204145345.4455,-88.121674,106.57783
2204148679.0566,-88.88102,-158.18629
2204152012.6677,-91.338287,98.740364
2204155346.2789,-88.041176,140.07167
2204158679.89,-89.872993,138.47252
2204162013.5011,-88.633575,-52.597538
2204165347.1123,-88.317924,39.450718
2204168680.7234,-89.073593,-162.66724
2204172014.3345,-89.158409,173.97258
